file	Joined_Success	Mail_Sent_Success	MeetUp_Desc_Missing	Title	Issue_Duplicate	IssueNumber	Save_Quiz	Progress	Highest_Rated	Edit_Member	select_communities	Registered_Members	downloaded_by	FeedbackSaved_Not_Resource	Step	New_Step	No_Member_Found	Day	Added_Success	Nation_Bell	Config_Saved	Region	Confirm_Survey	visits_past_twelve_months	No_Course_Pub	courseFull_msg	Event_Updated_Success	Confirm_Resource	time_Limit	Nation_reports	Members_Count	level	Course_Admission_Req	TempApp_Replication_Error	AddCourse_To_pubs_Failed	Course	Tag	Updated_NewVersion_Success	DeleteLabel	Course_Added_Dashboard	Resource_Success_Added	LanguagesDb_Creation_Error	checkAll	Browse	Error_UserCourse_Details	Label	Version	Library	Birdeye_View	MeetUp	nameOfLanguage	Quiz_Saved_Success	Last_Publications	Collections_Merge_Success	last_sync_date	Passing_Percentage	Resources_Added_Success	Course_Members	Survey_Title	Select_Language	Become_a_member	Member_Limit	Error_Course_Report	Survey_Error_Message_For_Required_Questions	Back	Course_Created_Success	action	Home	No_Option_Selected	resource_type	Category	duplicate_surveyNo	Send_Publication	Admission	Assignment_Submitted	Submit_Configurations	Member	Course_Details	Exit	Resign	Synced_Success	member_delete_confirm	New_Publication_Issue	Welcome_Video	Adm_req_accepted	Status	Grade_Level	TrendReport_msg	Females	Survey_Error_Message	No_Resource_Found	No_Requests	Removed_Member	Course_Leader	Include_Admins	Confirm_Course	Generate_Report	Levels	Survey_Success_Message	Title_TrendActivity	Release_Notes	Confirm_Collection	Local_Resources	Enter_Question	pls_select_language	Add_To_Pub	Version_No	Merge	Time	Response_Error	same_as_admin	request_Accepted_already	View_Details	Feedback	No_members_found	Survey_Alert	Period	Enter_Option	My_Tutors	Down	delete_alert	Nation_Visible	searchMessages	Roles	Resource_Level_Missing	Add_Survey	atleast_two_options	Bell_Email	Invalid_Attachment	Check_Sync	Details	FeedBack_Sent_success	Invitation_Type	start_new_meetUp	Invalid_Email_Address	Course_Existing_Dashboard	question_Saved	Urgent	newMsg	Prompt_MeetUp_Location_First	Sent_to	Update_Event	Add_Comment	My_Meetups	Invitation_Sent_Success	Promote_To_Manager	Submitted_By	language	Config_Added_Success	Continue	Member_Login	Nation_Contact	View	All	Visits	adm_req_For_rejected	Select_Collections_Merge	Member_Removed_From_Course	Community	Course_Failure_Msg	School_Year	Select_Date	My_Library	fill_all_fields	Update_Available	Hide	Publication	Selected	DownloadPaperForStep	No_Resource_Pub	Finish	Add_Collection	Schedule	Duplicate_In_Shelf	Resigned_Success_Msg	birthYear	community_details	Language_Of_Instruction	Received	Sender	Register	Already_Joined_MeetUp	Steps	Invalid_Credentials	nameOfCommunity	Assignment_Submit_Success	upload_Date	Confirm_Community	Merge_Error	Course_Resignation	Resource_Subject_Missing	Add_to_my_library	save_question	require_answer	Not_Set	Select_a_Question	save_and_add_feedback	Weekly	Add_New	UnAuthorized_Login	Course_Title	weight	Learner	All_Reports	Next	Editor_Name	Passed	year	Success_Msg	Save	Type	Add_Course	Medium	Add_Issue	Recipients	UnHide	Welcome	Rearrange	Feedback_For	new_nation_report	Invalid_AllowedErrors	Thank_Member	Courses	My_Courses_Progress	resource_for	None	MemberDb_Replicated	Event_Detail	Go	Course_Information	active_members_this_month	Unselect_All	Male	Options	Empty_Collection_Name	Not_Synced	Select_Roles	Request_Resource	Photo	Sync	Leader_Name	nameInNativeLang	article_Date	empty_Survey	resource_views_this_month	Request_Meetup_Title	No_Attachment	General_Manager	Survey_Download_Success_Msg	DuplicateSteps	Reports_Replicated_Success	RequestForCourse	Total_Member	Collection	Fetch_Collections_Error	members_visits_this_month	Prompt_CollectionName	Required_Text	FeedbackDb_Replicated_Success	Course_Manage	Birthday_Range	Error_Welcome_Resource	Invite_Member	Missing_Resource_Author	Sync_Publication	Date	Configurations	Response	link_to_license	Model_fetch_Pubs_Success	Search	Add_your_feedback	Publication_Issue	Dashboard	Code	Communities_request	End_date	Successfully_Deleted	Frequency	Description_Error	Cancel	Courses_Synced_Error	Removed_From_Collection	Collection_Saved_success	Super_Manager	Editor_Phone	Submit	For_Course	Pending_Resources	InValid_CommunityName	unCheckAll	Resource_Added_Success	Nation_Name	bells_selection_msg	directionOfLang	Extra_Docs_Deleted	ActivityReports_Replicated_Success	Instructions	Subject_Level	Resources_Synced_Success	Name	Reports	Year_format	Authorized_By	Last_App	Empty_Shelf	Databases	Confirm_Decline	Missing_Author	Login	Subject_single	Missing_Report_Title	member_Delete_success	UpdateProfile	Update_Profile_Reminder	Actions	Add_new_Resource	End_Time	Add_Resource	Role_Selection_Error	Survey_Note	Course_Desc_Missing	Sponsoring_Organization	Become_an_administrator	Get_Members_List	Pubs_Replicated_Success	Survey_Download_Error_Msg	Resources	Members_Database	Address	Enter_Message	Update	Sync_With_Nation	Prompt_Community_First	request_rejected	Adm_req_rejected	New_Quiz	Updated_Successfully	Members	Notes	member_selection_msg	Create_Apps_Error	Survey_Download_Error_Ques	Remaining	Enter_Recipient	Rating	Survey_Number	Lowest_Rated	Select_All	Collection_Name	Pubs_Issue_Missing	Application_Feedbacks	Female	Birth_Date	Survey_No	title_msg_required	resource_replication_success	Select_Comm	Send_Survey	Start_Time	Question	Invalid_Inputs	Send	accepted_email_text	Duplicate_Course_In_Pub	Location	Reply	Sent	subject	No_Changes	Prompt_ReleaseNotes	Join_meetUp	Foreground_Color	column_choices	Facts_and_Figures	Meetups	Title_Error	No_File_Selected	Back_To_Course	offline_Status_warning	Invalid_Range	UnAuthorized_Community	Upload	Add_new_Question	Total_Resource	Start_date	Duplicate_CommunityName_Error	Question_Text	survey_success_msg	No_data_found	Resource	Nation_InVisible	Month	select_nation	request_Rejected_already	Prompt_Reource_first	Fetch_Resources_Error	No_Activity_Logged	Add_Event	Request_Course_Title	invite_rejected	Resources_Synced_Error	Last_Name	Missing_Resource_Title	Date_format	Prompt_Version_Number	Edit_Question	Member_Resources_Count	Attachment	Reject	Recurring	Leader	leader_must_resign	Duplicate_CollectionName	Allowed_Errors	Collection_s	Prompt_Course_Desc	Add_To_Level	Phone	Logout	Communities	Bug	Phone_M	No_Data_Error	survey_sent_Success	No_Result	Identify_Correct	Step_Method	question_Edit	Duplicate_Save	Add_Question	Detailed_View	fill_config_first	Select_Bells	AddToNation	First_Name	Not_Applicable	invite_Accepted	Trend	Manage	Tech_Support	Outcomes	Middle_Names	Done	Has_Resign_From	old_communities	Open	Set_Configurations	Confirm_Publication	New_Message	InvalidStepNumber	Invalid_Image_File	Less_than_15	Send_Email	Event_Deleted_Success	Method	Take_Quiz	uploaded_file	UnableToReplicate	Poor_Internet_Error	Request_Sent_Success	author	media	registered_past_twelve_months	Nation	New_Survey	MeetUp_Title_Missing	answer_Choices_Stat	You_Scored	Resource_Updated	Resources_Feedbacks	Add_Member	Response_Options	Download	Publications	less_options	meetUp_delete_confirm	Unread	Reques_t	ID	View_s	Missing_MeetUp_Location	Rate_Resource_First	Manager	Back_to_Resources	Total	Successfully_Registered	Surveys	Manifest_Error	Decline	No_Steps	KeyWord_s	Select_Age_Group	Compose	Collections	less_labels	Course_Steps	Course_Full	Bell_Name	Males	pls_select_nation	DateFormat_Reports	MyMeetUps_Removed_Success	CourseTitle_Missing	Request_Course	Times_Rated	Success_Saved_Msg	TryLater_Error	Resource_Detail	Reports_Deleted_Success	Requests	meetUp_Added	question_stat_missing	View_All	Admission_Req_Received	Topic	Create_Quiz	Config_Changed_For_Branch	Config_Sync_With_Nation_Head	Badges	Last_Activities	Account_DeActivated	manager_removes_leader	Search_Result	publisher_attribution	Empty_Courses	Quiz	Max_open_Frequency	Nested_Under	Choose	New	Pubs_Synced_Error	Email	Leader_Email	Visits_Count	Request_Resource_Title	Invite	Event_Created_Success	Resource_failure_update	Nation_Url	Add_a_New_Report	Resource_RemovedFrom_Shelf_Success	Hi	upload_welcomeVideo	added_by	MeetUp_Detail	Edit_Step	Add_Community	CourseSteps_Synced_Error	Up	Daily	Sign_In	Activity_Report	select_ratings	Comment	Resource_Count	Leader_Phone_Number	Paper	Questions	Previous	Select_Gender	Log_Activity_Reports	comm_reject_msg	No_Record_Found	Event_Name	FeedBack_And_AddedToShelf	Add	Pubs_Issue_Saved	request_accepted	Reinstate	Confirm_Report	NoUnRead_Mail	Already_Pub_Sent	Editor_Email	Add_Feedback_For	Un_Submitted	Enter_subject	User	EditLabel	adm_req_For_accepted	Submitted	Filter	no_answer_survey	Stopped	Suggestion	Error	survey_Saved_Successfully	Select_An_option	View_All_Courses	Bell	Duplicate_login	Please_Select_Collections	Group_Selection_Error	Close	Gender_Selection_Error	error_direction	openUrl	Community_Resources	Functionality_Under_Construction	MeetUp_not_Existing	Added_To_Shelf	Give_Feedback	Destroy	Resource_Already_At_Nation	Background_Color	Edit_MeetUp	resource_replication_error	Back_to_Search	Description	missing_surveyNo	My_Home	Undefined_Author	request_pending	Edit_Quiz	Timing	Added_Date	Password	Step_deleted_Success	PubsDistDb_Delete_Success	Duplicate_Title	Url	News_Feed	Gender	Resource_Deleted_success	level_Single	Remove	No_Meetup	Notes_Saved_Success	Send_to_communities	Add_Step	Average_Rating	Event_Description	Step_Goals	Demo	Unjoin	Accept	edit_welcomeVideo	Course_Updated_Success	Course_Pass_Msg	Inbox	Calender
Arabic.txt	تمت الإضافة بنجاح	تم إرسال الرسالة بنجاح	شرح عن الاجتماع مفقود	عنوان	رقم النسخة موجود سابقاً	رقم النسخة/النشرة	حفظ الاختبار	تقدم	تصنيفها من أعلى	تحرير عضو	اختيار مجموعة/مجموعات	الأعضاء المسجلين	تم التحميل بواسطة	تم حفظ ملاحظتك بنجاح، المعلومات موجودة في الألبوم سابقاً	مرحلة	خطوة جديدة	No members have been found for the selected options	يوم	تمت الإضافة بنجاح	بيل الدولي	تم حفظ الإعدادات	منطقة	هل أنت متأكد من أنك تريد حذف هذا المجلد/البحث؟	مجموع عدد الزيارات في الأشهر 12 الماضية	لا يوجد دورة تدريبية في هذه النشرة	اكتمل عدد هذه الدورة التدريبية	تم تحديث الموضوع بنجاح	هل أنت متأكد من أنك تريد حذف هذا المجلد؟	لديك 20 ثانية	التقارير الدولية	عدد الأعضاء	مستوى (مستويات)	طلب قبول في الدورة التدريبية	فشل نسخ التطبيقات المؤقتة	تعذر إضافة الدورة التدريبية إلى النشر	درس/ دورة تدريبية	إشارات	تم تحديثه للإصدار الأخير بنجاح	حذف	تمت إضافة الدورة التدريبية إلى لوحة المعلومات الخاصة بك	Resource is Successfully added to library	فشل في إنشاء قاعدة بيانات اللغات	اختر الكل	تصفح	لم يتم العثور على بيانات متعلقة في الدورة التدريبية المختارة	عنوان	نسخة	مكتبة	نظرة عامة	اجتماع	Arabic	تم حفظ الاختبار بنجاح	المنشورات الأخيرة	تم دمج اختياراتك بنجاح	تاريخ مزامنة آخر نشاط	نسبة النجاح	تمت إضافة المعلومات بنجاح	أعضاء الدورة التدريبية	عنوان البحث	اختر اللغة	تصبح عضوا	الحد الأقصى للعضو	لا توجد بيانات الموجودة على الخادم	Please provide all the answers to required questions	سابق	تم خلق الدورة التدريبية بنجاح	إجراء	الصفحة الرئيسة	لم يتم الاختيار	نوع المورد - نوع المادة	فئة	رقم البحث موجود سابقاً	إرسال النشرة	قبول	تم الإرسال بنجاح	ضبط الإعدادات	عضو	تفاصيل الدورة التدريبية	خروج	الاستقالة	تمت المزامنة بنجاح	هل أنت متأكد من أنك تريد حذف هذا العضو؟	إصدار نشرة جديد	Welcome Video	تم قبول طلب الإنضمام	الحالة	المستوى الدراسي	التقرير يدل على انتهاء	الإناث	الرجاء كتابة جميع الأجوبة أولاً	لم يتم العثور على نتائج نتائج	لا يوجد طلبات	تم حذف العضو من الدورة التدريبية	مدير الدورة التدريبية	Include Admins	Are you sure you want to delete this Course?	إصدار تقرير	مستويات	تم إرسال البحث بنجاح	تقرير النشاطات - خلال الأشهر الستة السابقة	ملاحظات الإصدار	هل أنت متأكد من أنك تريد حذف هذه المجموعة؟	Local Resources	أدخل سؤالك هنا	Please select language	إضافة إلى النشرة	رقم النسخة	دمج	وقت	حدث خطأ في الحصول على جواب من النظام. الرجاء المحاولة مرة أخرى	Same as Administrator	لقد قمت بقبول هذه الدعوة	عرض التفاصيل	ملاحظاتفعل	No members found	لديك بحث جديد، الرجاء إرسال إجابتك	الفترة	أدخل خيار	المعلمون	أسفل	Are you sure you want to upload this resource?	Nation is visible	البحث في الرسائل	Roles	معلومات المجلد مفقودة	إضافة بحث	الرجاء تزويدنا بإجابتين/خيارين على الأقل	البريد الالكتروني الخاص في بيل	المرفق غير صالح	Update status	تفاصيل	تم إرسال الملاحظات بنجاح	نوع الدعوة	البدء باجتماع جديد	عنوان البريد الإلكتروني غير صحيح	تمت إضافة الدورة التدريبية مسبقاً إلى لوحة المعلومات الخاصة بك	لقد تم حفظ السؤال	عاجل	رسالة جديدة	يرجى كتابة تفاصيل عن الاجتماع أولاً	إرسال إلى	تحديث الموضوع	إضافة تعليق	اجتماعاتي	تم إرسال الدعوة بنجاح	تمت ترقيته إلى مدير	أرسل من خلال/عن طريق	لغة	تمت إضافة الإعدادات بنجاح	تابع	تسجيل دخول العضو	للتواصل دولياً	معاينة	جميع	زيارات	Your admission request has been rejected by the course leader for	اختر المجموعات لدمج	تم حذف العضو من الدورة التدريبية	مجموعة	لم يتم نجاحك في تخطي هذا المستوى. اقرأ بعناية وحاول مرة أخرى	السنة الدراسية	يجب عليك اختيار تاريخ للمضي قدما	مكتبتي	Please fill out all the fields first	التحديث متاح	إخفاء	نشرة	تم الاختيارر	Download Paper for step number	لا يوجد معلومات في هذه النشرة	إنهاء	إضافة مجموعة	الجدول الزمني	موجود سابقاً في الألبوم	تم الخروج بنجاح من	سنة الولادة	Community Details	لغة التعليمات	Received	المرسل	سجل	لقد قمت بالانضمام للمجموعة	خطوات- مراحل	كلمة المرور أو اسم المستخدم غير صحيح	اسم المجموعة	تم تسجيل المهمة بنجاح	تحميل التاريخ	هل أنت متأكد من أنك تريد حذف هذه المجموعة؟	الرجاء تحديد 2 أو أكثر من البنود للدمج	استقالة من الدورة التدريبية	عنوان المجلد مفقود	إضافة إلى مكتبتي	حفظ السؤال	وهذا يتطلب جوابا على السؤال	لم يتم تعيين	إختر سؤال	حفظ وإضافة إلى مكتبتي	أسبوعي	إضافة جديدة	غير مسموح لك بتسجيل الدخول	عنوان الدورة التدريبية	الوزن/الأهمية	متعلم	جميع التقارير	التالي	اسم المحرر/المؤلف	مرت	سنة	تم إتمام العمل بنجاح	حفظ	النوع	إضافة درس جديد	متوسط	إضافة نشرة/نسخة	المستلمين	ظهار	أهلاً بك	إعادة ترتيب	ملاحظات عن	تقرير دولي جديد	خطأ غير مسموح به	شكرا لاشتراكك معنا كعضو	دروس	دروسي التقدم	الموارد ل	لا شيء	تم نسخ قاعدة بيانات الأعضاء	تفاصيل الموضوع	بدء البحث	معلومات الدورة التدريبية	الأعضاء الفعالين هذا الشهر	إلغاء تحديد الكل	ذكر	خيارات	لا يمكن أن يكون اسم المجموعة فارغا	لم تتم مزامنتها	Select Roles	طلب مادة	صور	مزامنة	اسم المدير	العربية	تاريخ المقال	لا يوجد أسئلة في هذا البحث	مجموع المجلدات التي تم عرضها هذا الشهر	أريد الانضمام إلى اجتماع عن الموضوع التالي	لا توجد ملفات مرفقة	المدير العام	تم تحميل البحث بنجاح	العملية موجودة سابقاً	تم نسخ التقارير بنجاح	تم إرسال طلب الموافقة لمدير الدورة التدريبية بنجاح	مجموع الأعضاء	مجموعة	غير قادر على اختيار مجموعات	مجموع زيارات الأعضاء لهذا الشهر	أدخل اسم مجموعة	النص المطلوب	تم نسخ تقرير سجل النشاطات بنجاح	إدارة الدورة التدريبية	يجب أن يكون عمرك خمسة سنوات فما فوق للانضمام	حصل خطأ عند الدخول	دعوة عضو	الرجاء تحديد مصدر الأخبار	مزامنة النشرة	تاريخ	الضبط	Response	موقع للحصول على ترخيص	تم قبول نموذج النشرات	بحث	إضافة ملاحظاتك	إصدار النشرة	بيتي	الرمز	Communities Requests	تاريخ النهاية	تم الحذف بنجاح	التكرار	Description is required	إلغاء	تعذر مزامنة الدورة التدريبية	تم الحذف من المجموعة بنجاح	تم حفظ المجموعة بنجاح	مدير ممتاز- المدير الأول	رقم هاتف المحرر/المؤلف	قدم	للدورة التدريبية 	Pending Resources	اسم المجموعة الذي قمت بإدخاله مكرر. الرجاء المحاولة مرة أخرى باستخدام اسم مختلف	إلغاء تحديد الكل	تمت إضافة المعلومات بنجاح	الاسم الدولي	Please select bells first	Right	تم حذف المستندات الموزعة للنشرات الإضافية	تم نسخ تقرير سجل النشاطات بنجاح	تعليمات	مستوى تخضع	تمت مزامنة المجلدات بنجاح	اسم	تقارير	YYYY	تأليف	التطبيق الأخير	لا يوجد ما تبحث عنه في الألبوم	قاعدة البيانات	Are you sure you declined this resource?	اسم المؤلف مفقود	دخول	الموضوع	عنوان التقرير مفقود	تم حذف العضو بنجاح	الرجاء تحديث الملف الشخصي الخاص بك	الرجاء تصحيح المعلومات التي تم تمييزها في هذا النموذج	إجراءاتت	إضافة مورد جديد	وقت النهاية	إضافة مادة	Please select roles first	This is how the survey will appear to users.*	وصف الدورة التدريبية مفقود	المنظمة الممولة/الراعية	Become an Administrator	Get Members List	تم نسخ النشرات بنجاح	غير قادر على تحميل البحث	مصادر - مواد	قاعدة بيانات الأعضاء	العنوان	اكتب رسالة من فضلك	تحديث	مزامنة مع العنوان/الرابط	الرجاء اختيار المجموعة أولاً	Registration request has been rejected.	Admission Request Rejected	اختبار قصير جديد	تم التحديث بنجاح	أعضاء	ملاحظات	Please select members first	فشل في إنشاء التطبيقات	غير قادر على تحميل أسئلة البحث	المتبقية	الرجاء إدخال المستلم	تصنيف	رقم البحث	أدنى تصنيفها	اختر الكل	اسم المجموعة	حقوق النشر مفقودة	تعليقاتك على التطبيق	أنثى	تاريخ الميلاد	رقم البحث	Required field and don't contain numbers	Successfully replicated resource	اختيار مجموعة	إرسال البحث	وقت البداية	سؤال	إدخال غير صالح	إرسال	Admission request has been accepted from member	الدورة التدريبية موجودة سابقاً في هذه النشرة	موقع	الرد	Sent	مستوى (مستويات)	لم تقم بإجراء أية تغييرات	الرجاء كتابة الملاحظات	الإنضمام إلى الاجتماع	لون الواجهة	اختيارات العمود	حقائق وأرقام	اجتماعات	Title is required	لم يتم تحديد أي مجلد.	العودة إلى الدورة التدريبية	Your status is offline, so we are unable to fetch list of nations for you	المساحة المحددة لا تكفي	غير مسموح تحديث هذا القسم بدون موافقة أعضاء المجموعة	تحميل	إضافة سؤال جديد	مجموع المجلدات	تبدأ بتاريخ	إن هذه المجموعة مكررة في قاعدة البيانات. الرجاء حذف النسخ الأخرى و المحاولة مجدداً	نص السؤال	Survey has been sent successfully	لا يوجد أي سجل	مورد	Nation is not visible	الشهر	Select Nation	you have rejected this invitation	الرجاء اختيار مجلد أولاً	تعذر الحصول على المجلدات - المعلومات	لن يتم أي تحديث في هذه الفترة	إضافة موضوع	:أود الالتحاق بدوره دراسية عن الموضوع التالي	لقد قمت برفض هذه الدعوة	تعذرت مزامنة المجلدات	اسم العائلة	عنوان المصدر غير موجود	DD	الرجاء إدخال رقم الإصدار	تعديل السؤال	مجموع زيارات الأعضاء و مجموع المجلدات التي تم عرضها تحتوي على معلومات عن الشهر الحالي فقط	الملفات المرافقة	رفض	المتكررة	زعيم	Leader cannot directly remove himself, he must resign.	اسم المجموعة موجود سابقاً	الأخطاء المسموح بها	مجموعات	الرجاء تحديد وصف عن الدورة التدريبية أولاً	إضافة إلى مستوى	رقم الهاتف	تسجيل خروج	المجتمعات	خلَل	رقم الهاتف	لم يتم العثور على بيانات في الخادم	تم إرسال المجلد/البحث	لا توجد نتائج	تحديد الإجابة الصحيحة	أسلوب المرحلة	تم تعديل السؤال بنجاح	تم حفظه سابقاً	إضافة سؤال	عرض مفصل	Please fill the Configurations form first	Select Bells	Add to Nation	الإسم الأول	لا ينطبق	لقد قمت بقبول هذه الدعوة	اتجاه	أدار	دعم فني	النتائج	اسم الاب	تم	قد استقال من	Old Communities	فتح	ضبط الإعدادات	هل أنت متأكد من أنك تريد حذف هذه النشرة؟	رسالة جديدة	رقم العملية خطأ	خطأ. صورة الملف غير صالحة	Less than 15	إرسال بريد إلكتروني	تم حذف الموضوع بنجاح	الأسلوب	قم بإجراء الاختبار	Uploaded File :	غير قادر على نسخ التطبيقات	غير قادر على تحديث تطبيقات بيل. الرجاء التأكد من الإتصال بالإنترنت أو المحاولة لاحقاً	تم إرسال الطلب بنجاح	كاتب	وسائل الإعلام	مجموع الأعضاء المسجلين في الإثني عشر شهر الماضي	دولة/ دولي	بحث جديد	عنوان الاجتماع مفقود	ااختر الإجابة - كل اختيار على سطر منفصل	سجل لك	تم تحديث المعلومات بنجاح	ملاحظاتك عن المجلدات	إضافة عضو	خيارات الاجابة	تحميل	المنشورات	الرجاء تزويدنا بإجابة/خيار واحد على الأقل	هل أنت متأكد من أنك تريد حذف هذا الاجتماع؟	غير مقروء	طلب	هوية	عدد المشاهدات	موقع الاجتماع مفقود	الرجاء تقييم المعلومات أولاً	مدير	العودة إلى الموارد- المجلدات	المجموع	تم التسجيل بنجاح	الدراسات الاستقصائية - بحوث	تم خلق الملف في تطبيقات بيل	Decline	لا يوجد أية خطوات	الكلمة	Select Age Group	إنشاء	مجموعات	العناوين أقل من قيمتها التقديرية	مراحل الدورة التدريبية	لقد اكتمل عدد طلاب هذه الدورة التدريبية	Bell Name	الذكور	Please select nation	(YYYY:MM:DD)	تم الحذف من الاجتماعات بنجاح	عنوان الدورة التدريبية مفقود	طلب درس جديد	عدد مرات التقييم	تم الحفظ بنجاح	خطأ. الرجاء المحاولة لاحقاً	تفاصيل المورد	تم حذف التقرير بنجاح	الطلبات	تمت الإضافة إلى اجتماعاتك بنجاح	بيان السؤال مفقود	مشاهدة الكل	تم استلام طلب القبول من المستخدم	الموضوع	خلق اختبار قصير	تمت تعديل الإعدادات الخاصة بقسم المكتبة بنجاح	قم بتحديد العنصر - العناصر - للمزامنة	شارات	الأنشطة الأخيرة	تم إلغاء تفعيل الحساب الخاص بك	Only Manager can remove a Leader	نتائج البحث	الناشر/الإسناد	لم يتم قبول أي دورات تدريبية	اختبار قصير	مفتوح معظم الأحيان	نظمت تحت	أختر	جديد	خطأ في المزامنة أو تكرار النشرة	بريد الالكتروني	بريد المديرالإلكتروني	عدد الزيارات	:أريد إضافة هذا المجلد في بيل	يدعو	تم إنشاء الموضوع بنجاح	تعذر تحديث النموذج بسبب تكرار العنوان	عنوان الرابط	إضافة تقرير جديد	تم حذف المعلومات من الألبوم بنجاح	مرحباً	تحميل فيديو الترحيب	أضيفت من قبل	تفاصيل الاجتماع	تحرير الخطوة	إضافة مجموعة	تعذر مزامنة خطوات الدورة التدريبية	فوق	يومي	تسجيل الدخول	تقارير تسجيل الدخول	حدد عدد مرات التقييم	التعليق	عدد الموارد	رقم هاتف المدير	ورقة	الاسئلة	سابق	Select Gender	تقارير تسجيل الدخول	Your registration request has been rejected, please check your data and re-send	No Record Found	إسم الموضوع	تم حفظ ملاحظتك وإضافتها إلى الألبوم بنجاح	إضافة	تم حفظ النسخة/النشرة	Registration request has been accepted.	إعادة	هل أنت متأكد من أنك تريد حذف هذا التقرير؟	لا يوجد بريد غير مقروء	قد تم إرسال هذه النشرة سابقاً إلى	إيميل المحرر/المؤلف	إضافة تعليقات على	لم يتم الإرسال	الرجاء إدخال الموضوع	مستخدم	تحرير	تم قبول طلبك للإنضمام، من قبل مدير الدورة التدريبية ل	أرسل	التصفية	لا يوجد أجوبة في هذا البحث/المجلد	تم الإيقاف	اقتراحات	!خطأ	تم حفظ البحث	قم بتحديد خيار	عرض جميع الدورات التدريبية	بيل	لقد قمت بتسجيل الدخول	يرجى تحديد مجموعات لدمج	Please select age group first	إغلاق	Please select gender first	الرجاء تحديد الاتجاه للغة المحددة	فتح الرابط	Resources From Community	هذه الوظيفة هي قيد الإنشاء	الاجتماع لم يعد موجود	تمت الإضافة إلى الألبوم بنجاح	زودنا بملاحظاتك على هذه الصفحة	اتلاف	Resource is already at Nation	لون الخلفية	تعديل الاجتماع	Error! Resource could not be replicated	عودة إلى البحث	الوصف	رقم البحث مفقود	صفحتي الرئيسية	لم يتم التعرف على الكاتب	Request Pending	تحرير الاختبار القصير	توقيت	تاريخ الاضافة	الرمز السري	تم حذف العملية بنجاح	تم حذف النشرة الصادرة بنجاح	العنوان موجود مسبقاً	الرابط	مصادر الأخبار	جنس	تم حذف المجلد بنجاح	مستوى	حذف	لا يوجد مماثل	تم حفظ الملاحظات بنجاح	الإرسال إلى المجموعات	إضافة خطوة	متوسط التقييم	شرح الموضوع	أهداف المرحلة	العرض التوضيحي	مغادرة هذا الاجتماع	قبول	تعديل نموذج فيديو الترحيب	تم تحديث الدورة التدريبية بنجاح	لقد نجحت في هذا المستوى	الصندوق الوارد	تقويم
